,SK_ID_CURR,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,AMT_ANNUITY,AMT_CREDIT
400,100463.0,-14402.0,365243.0,-4217.0,15268.5,263686.5
401,100464.0,-9825.0,-819.0,-3990.0,17640.0,345510.0
402,100465.0,-15783.0,-5452.0,-8176.0,20677.5,545040.0
403,100467.0,-17935.0,-474.0,-2053.0,13284.0,225000.0
404,100468.0,-18287.0,365243.0,-229.0,23872.5,900000.0
405,100469.0,-10485.0,-663.0,-4.0,67500.0,1350000.0
406,100470.0,-15601.0,-3880.0,-9642.0,39469.5,1345500.0
407,100471.0,-15150.0,-392.0,-70.0,35743.5,697500.0
408,100472.0,-13923.0,-519.0,-10704.0,26509.5,545040.0
409,100473.0,-16245.0,-2015.0,-3319.0,51687.0,1483231.5
410,100474.0,-23045.0,-2652.0,-1813.0,45000.0,900000.0
411,100475.0,-20165.0,-362.0,-91.0,24750.0,495000.0
412,100476.0,-18469.0,-304.0,-9289.0,31324.5,509922.0
413,100477.0,-13715.0,-151.0,-6193.0,22599.0,284400.0
414,100478.0,-11935.0,-5348.0,-973.0,20223.0,393543.0
415,100479.0,-9496.0,-189.0,-4182.0,9000.0,180000.0
416,100480.0,-10046.0,-1444.0,-4798.0,50269.5,473760.0
417,100481.0,-17599.0,-9542.0,-426.0,27000.0,540000.0
418,100482.0,-18579.0,-890.0,-12020.0,16924.5,445500.0
419,100485.0,-11353.0,-651.0,-2513.0,40500.0,810000.0
420,100486.0,-23794.0,365243.0,-9471.0,12991.5,172021.5
421,100487.0,-16476.0,365243.0,-4646.0,22783.5,630747.0
422,100488.0,-15300.0,-435.0,-586.0,24075.0,364896.0
423,100489.0,-19833.0,-3953.0,-159.0,25816.5,238500.0
424,100490.0,-9684.0,-2354.0,-3801.0,38686.5,755190.0
425,100491.0,-12018.0,-644.0,-1199.0,17167.5,314100.0
426,100492.0,-12662.0,-892.0,-6586.0,57550.5,716161.5
427,100493.0,-18651.0,-2593.0,-5769.0,41692.5,1288350.0
428,100495.0,-13494.0,-2298.0,-1138.0,29623.5,832500.0
429,100496.0,-18627.0,-2190.0,-1340.0,33025.5,1125000.0
430,100497.0,-8956.0,-401.0,-3606.0,9000.0,180000.0
431,100498.0,-16468.0,-1544.0,-5023.0,24903.0,485190.0
432,100499.0,-13229.0,-1210.0,-7237.0,36963.0,678996.0
433,100500.0,-18522.0,-4322.0,-1778.0,35631.0,840951.0
434,100501.0,-13816.0,-1870.0,-29.0,29808.0,1125000.0
435,100502.0,-16121.0,-3159.0,-3020.0,41674.5,485640.0
436,100503.0,-22524.0,365243.0,-8604.0,34870.5,876019.5
437,100504.0,-18271.0,-206.0,-7168.0,12672.0,187704.0
438,100505.0,-17222.0,-3723.0,-5550.0,24799.5,675000.0
439,100506.0,-14671.0,-1977.0,-7984.0,16240.5,345645.0
440,100507.0,-7747.0,-139.0,-2577.0,42075.0,450000.0
441,100508.0,-18268.0,-2569.0,-4292.0,62019.0,1971072.0
442,100509.0,-21987.0,365243.0,-8482.0,12312.0,339241.5
443,100511.0,-11519.0,-1563.0,-4980.0,19255.5,454500.0
444,100513.0,-18344.0,-7364.0,-3255.0,36090.0,848745.0
445,100514.0,-15187.0,365243.0,-1856.0,28701.0,265306.5
446,100515.0,-17668.0,-900.0,-1890.0,43857.0,1032093.0
447,100516.0,-20792.0,365243.0,-4205.0,11700.0,117000.0
448,100518.0,-22681.0,365243.0,-13564.0,10125.0,202500.0
449,100519.0,-19031.0,365243.0,-7369.0,27684.0,625536.0
450,100520.0,-20143.0,-2572.0,-614.0,13500.0,270000.0
451,100521.0,-20523.0,365243.0,-8472.0,11250.0,225000.0
452,100522.0,-10933.0,-2309.0,-4757.0,20898.0,343683.0
453,100523.0,-18278.0,-1808.0,-3518.0,52857.0,1096020.0
454,100524.0,-10936.0,-3186.0,-173.0,20740.5,284400.0
455,100525.0,-15191.0,-116.0,-1666.0,11421.0,215640.0
456,100526.0,-13227.0,-668.0,-7304.0,8253.0,90000.0
457,100527.0,-9393.0,-992.0,-4145.0,13500.0,270000.0
458,100528.0,-14608.0,-4624.0,-514.0,19867.5,675000.0
459,100529.0,-8857.0,-348.0,-3456.0,17820.0,269550.0
460,100530.0,-18035.0,-3802.0,-3669.0,34807.5,770292.0
461,100531.0,-12349.0,-589.0,-4182.0,25002.0,904500.0
462,100532.0,-18437.0,-117.0,-6339.0,13086.0,277969.5
463,100533.0,-15363.0,-5359.0,-2917.0,19125.0,382500.0
464,100534.0,-13986.0,-4363.0,-425.0,14449.5,256500.0
465,100535.0,-20488.0,-1352.0,-10561.0,11619.0,225000.0
466,100536.0,-14357.0,-1683.0,-7323.0,42066.0,787131.0
467,100537.0,-11418.0,-3351.0,-5597.0,37656.0,1044724.5
468,100538.0,-16060.0,-3031.0,-3116.0,24412.5,450000.0
469,100539.0,-14678.0,-3353.0,-2155.0,22252.5,225000.0
470,100540.0,-9289.0,-1003.0,-823.0,26901.0,338832.0
471,100541.0,-10616.0,-1065.0,-3964.0,43299.0,900000.0
472,100542.0,-16388.0,-8923.0,-7741.0,11245.5,156339.0
473,100543.0,-20173.0,365243.0,-9054.0,26703.0,225000.0
474,100544.0,-13583.0,-117.0,-2717.0,13176.0,252000.0
475,100545.0,-19058.0,-10089.0,-1320.0,29736.0,1012500.0
476,100546.0,-23539.0,365243.0,-6397.0,21672.0,508495.5
477,100547.0,-10037.0,-148.0,-781.0,21888.0,450000.0
478,100549.0,-16540.0,-3845.0,-1484.0,28350.0,545040.0
479,100550.0,-13768.0,-2722.0,-6902.0,24178.5,669591.0
480,100554.0,-11980.0,-486.0,-2360.0,31068.0,1125000.0
481,100555.0,-12293.0,-304.0,-81.0,17230.5,337500.0
482,100556.0,-22735.0,365243.0,-1583.0,4959.0,50940.0
483,100557.0,-10825.0,-1802.0,-4757.0,43785.0,1320975.0
484,100558.0,-19499.0,-1299.0,-7244.0,13500.0,270000.0
485,100559.0,-20589.0,-13994.0,-5893.0,116266.5,2286211.5
486,100560.0,-21157.0,365243.0,-8746.0,11488.5,225000.0
487,100562.0,-12232.0,-4332.0,-4130.0,33750.0,675000.0
488,100563.0,-15227.0,-1615.0,-5921.0,38974.5,1175314.5
489,100564.0,-16304.0,-811.0,-8807.0,40320.0,835380.0
490,100565.0,-20934.0,365243.0,-1377.0,25078.5,518562.0
491,100566.0,-18125.0,-3443.0,-5118.0,27400.5,932643.0
492,100567.0,-8063.0,-261.0,-738.0,9000.0,180000.0
493,100570.0,-13162.0,-215.0,-7286.0,36927.0,1395000.0
494,100571.0,-9970.0,-1912.0,-456.0,39127.5,983299.5
495,100572.0,-19110.0,365243.0,-9012.0,13437.0,314055.0
496,100573.0,-13482.0,-1684.0,-2152.0,26559.0,961146.0
497,100574.0,-18280.0,-241.0,-12213.0,60070.5,1125000.0
498,100575.0,-22443.0,365243.0,-1824.0,17586.0,247275.0
499,100576.0,-12803.0,-342.0,-6902.0,24363.0,225000.0
500,100577.0,-23169.0,365243.0,-17298.0,15912.0,555273.0
501,100578.0,-11178.0,-4575.0,-1505.0,16839.0,358443.0
502,100579.0,-15953.0,-195.0,-3851.0,29209.5,270000.0
503,100580.0,-19008.0,-1689.0,-6713.0,26973.0,528318.0
504,100581.0,-19484.0,-3899.0,-919.0,31950.0,835380.0
505,100582.0,-22838.0,365243.0,-8499.0,45328.5,1546020.0
506,100583.0,-16465.0,-4406.0,-2271.0,13090.5,343800.0
507,100584.0,-19092.0,-2197.0,-7296.0,10264.5,269550.0
508,100585.0,-12327.0,-1374.0,-4041.0,10849.5,284400.0
509,100586.0,-22291.0,365243.0,-13271.0,21969.0,515529.0
510,100587.0,-17999.0,-750.0,-5725.0,11718.0,117162.0
511,100588.0,-11816.0,-1540.0,-5304.0,19998.0,679500.0
512,100589.0,-10053.0,-1458.0,-4750.0,26055.0,302076.0
513,100590.0,-15923.0,-1384.0,-297.0,51534.0,478498.5
514,100593.0,-13693.0,-6715.0,-6501.0,28107.0,263686.5
515,100594.0,-14324.0,-583.0,-7877.0,9900.0,360000.0
516,100595.0,-15538.0,-990.0,-182.0,35685.0,450000.0
517,100596.0,-17196.0,-749.0,-9324.0,25542.0,599778.0
518,100597.0,-18673.0,-1434.0,-12450.0,23841.0,734994.0
519,100598.0,-13405.0,-1057.0,-1545.0,44617.5,1125000.0
520,100599.0,-16117.0,-3820.0,-8386.0,40320.0,835380.0
521,100600.0,-14751.0,-8093.0,-4199.0,47272.5,1237684.5
522,100601.0,-13509.0,-908.0,-6251.0,14724.0,284400.0
523,100603.0,-19862.0,-2017.0,-5682.0,28426.5,442791.0
524,100604.0,-8433.0,-786.0,-6654.0,19800.0,278460.0
525,100605.0,-9920.0,-279.0,-4568.0,72778.5,1006920.0
526,100606.0,-20372.0,365243.0,-5481.0,19260.0,593010.0
527,100608.0,-20597.0,365243.0,-4702.0,28957.5,654498.0
528,100609.0,-9250.0,-490.0,-2341.0,19800.0,294322.5
529,100610.0,-13281.0,-442.0,-184.0,26446.5,900000.0
530,100611.0,-17437.0,-3443.0,-3072.0,16276.5,254700.0
531,100612.0,-14573.0,-3569.0,-6268.0,37669.5,1288350.0
532,100614.0,-8126.0,-155.0,-7219.0,9000.0,180000.0
533,100615.0,-18294.0,-5493.0,-2520.0,19867.5,675000.0
534,100616.0,-13481.0,-234.0,-4346.0,22072.5,203760.0
535,100619.0,-11156.0,-890.0,-5089.0,13653.0,364896.0
536,100620.0,-17388.0,-1988.0,-3305.0,49500.0,1800000.0
537,100621.0,-18204.0,-3942.0,-7.0,52168.5,1312110.0
538,100623.0,-17789.0,-5368.0,-8156.0,16249.5,380533.5
539,100624.0,-23759.0,365243.0,-2753.0,22216.5,521280.0
540,100626.0,-11230.0,-200.0,-823.0,37849.5,926136.0
541,100627.0,-15061.0,-8294.0,-9065.0,46701.0,874152.0
542,100628.0,-15671.0,-214.0,-3132.0,8469.0,225000.0
543,100629.0,-17275.0,-9284.0,-6241.0,8982.0,201024.0
544,100630.0,-9524.0,-797.0,-1673.0,18693.0,675000.0
545,100631.0,-17515.0,-2412.0,-760.0,26838.0,913500.0
546,100632.0,-16195.0,-1067.0,-3466.0,79065.0,732915.0
547,100633.0,-13146.0,-1558.0,-7238.0,25195.5,414792.0
548,100634.0,-12515.0,-1585.0,-1255.0,14575.5,157500.0
549,100635.0,-12265.0,-3078.0,-373.0,19120.5,238500.0
550,100636.0,-21022.0,-1539.0,-3528.0,49927.5,1506816.0
551,100637.0,-22883.0,-2360.0,-12685.0,38250.0,765000.0
552,100638.0,-13468.0,-1401.0,-4237.0,20151.0,203760.0
553,100639.0,-17573.0,-552.0,-5059.0,15552.0,158301.0
554,100640.0,-11887.0,-2260.0,-356.0,20380.5,373311.0
555,100641.0,-11405.0,-459.0,-11393.0,20250.0,254700.0
556,100642.0,-21893.0,365243.0,-10290.0,47056.5,1350000.0
557,100643.0,-23185.0,365243.0,-5791.0,29677.5,755190.0
558,100644.0,-12463.0,-1631.0,-2688.0,13045.5,119925.0
559,100645.0,-12340.0,-3334.0,-4374.0,31887.0,900000.0
560,100646.0,-15152.0,-298.0,-1290.0,31261.5,640080.0
561,100647.0,-17142.0,-1051.0,-1203.0,12375.0,247500.0
562,100648.0,-12749.0,-1607.0,-5956.0,11074.5,225000.0
563,100649.0,-11653.0,-4832.0,-4833.0,13387.5,284400.0
564,100650.0,-16582.0,-1496.0,-988.0,31333.5,808650.0
565,100651.0,-12838.0,-2271.0,-27.0,20596.5,634482.0
566,100652.0,-22021.0,365243.0,-14183.0,54684.0,995562.0
567,100653.0,-12394.0,-853.0,-6408.0,38722.5,755856.0
568,100654.0,-11767.0,-3808.0,-5836.0,19939.5,427500.0
569,100655.0,-19763.0,-12143.0,-1928.0,13500.0,270000.0
570,100656.0,-20419.0,365243.0,-10019.0,13378.5,312768.0
571,100657.0,-19215.0,-4556.0,-7826.0,16357.5,414792.0
572,100658.0,-8948.0,-1381.0,-8890.0,11695.5,215640.0
573,100659.0,-18926.0,-975.0,-3202.0,19606.5,603792.0
574,100660.0,-14739.0,-1854.0,-6542.0,13500.0,270000.0
575,100661.0,-12520.0,-3871.0,-1116.0,31464.0,808650.0
576,100662.0,-16848.0,-362.0,-209.0,7924.5,152685.0
577,100663.0,-17426.0,-2415.0,-2517.0,17149.5,254700.0
578,100664.0,-20092.0,-437.0,-1820.0,11767.5,314100.0
579,100665.0,-7766.0,-504.0,-354.0,13500.0,270000.0
580,100666.0,-10691.0,-1590.0,-119.0,19822.5,422451.0
581,100667.0,-20113.0,365243.0,-8654.0,16753.5,168102.0
582,100668.0,-14731.0,-6767.0,-4269.0,16069.5,364896.0
583,100669.0,-22990.0,365243.0,-4509.0,36504.0,670500.0
584,100670.0,-19741.0,-3723.0,-1849.0,14512.5,381528.0
585,100671.0,-12052.0,-1374.0,-5782.0,46732.5,900000.0
586,100672.0,-21107.0,365243.0,-8291.0,26217.0,808650.0
587,100673.0,-16313.0,-221.0,-8756.0,24984.0,942300.0
588,100674.0,-14960.0,-1090.0,-2132.0,46084.5,900000.0
589,100675.0,-22503.0,365243.0,-442.0,33025.5,1125000.0
590,100676.0,-18723.0,-1325.0,-2708.0,45454.5,1223010.0
591,100678.0,-10598.0,-854.0,-558.0,31522.5,1078200.0
592,100679.0,-19968.0,-6651.0,-1434.0,14607.0,384048.0
593,100680.0,-16794.0,-3059.0,-176.0,27153.0,254700.0
594,100681.0,-16781.0,-5888.0,-3813.0,26878.5,526491.0
595,100682.0,-16773.0,-1422.0,-7821.0,13135.5,279000.0
596,100683.0,-17327.0,-2135.0,-4582.0,13500.0,270000.0
597,100684.0,-20313.0,-2018.0,-981.0,29002.5,991944.0
598,100685.0,-20020.0,-2125.0,-2109.0,23134.5,360000.0
599,100686.0,-13137.0,-2582.0,-1325.0,40410.0,1125000.0
600,100687.0,-12257.0,-1940.0,-6389.0,40477.5,631332.0
601,100688.0,-13103.0,-1270.0,-542.0,13527.0,167121.0
602,100689.0,-21752.0,365243.0,-9863.0,23413.5,528633.0
603,100690.0,-12135.0,-3815.0,-1049.0,16704.0,244998.0
604,100691.0,-15705.0,-1538.0,-1629.0,29250.0,585000.0
605,100692.0,-8454.0,-724.0,-2416.0,10809.0,90000.0
606,100693.0,-16215.0,-4428.0,-3362.0,26217.0,808650.0
607,100694.0,-14354.0,-4677.0,-1199.0,22500.0,450000.0
608,100695.0,-17426.0,365243.0,-6353.0,35788.5,1219500.0
609,100696.0,-15200.0,-263.0,-91.0,21906.0,675000.0
610,100697.0,-20648.0,365243.0,-4893.0,17946.0,495985.5
611,100698.0,-14590.0,-2022.0,-12352.0,20340.0,477000.0
612,100700.0,-17342.0,-2053.0,-9052.0,31482.0,526491.0
613,100701.0,-22881.0,365243.0,-12403.0,19629.0,495000.0
614,100703.0,-25050.0,365243.0,-2708.0,21919.5,225000.0
615,100704.0,-17781.0,-7042.0,-6650.0,22234.5,760500.0
616,100705.0,-17233.0,-891.0,-2328.0,32067.0,490536.0
617,100706.0,-22460.0,365243.0,-1746.0,22738.5,533668.5
618,100707.0,-16960.0,365243.0,-4213.0,37579.5,1160973.0
619,100708.0,-17541.0,-2745.0,-70.0,29839.5,808650.0
620,100709.0,-8746.0,-1756.0,-8746.0,11650.5,225000.0
621,100710.0,-11455.0,-382.0,-3875.0,21154.5,439740.0
622,100712.0,-15111.0,-1247.0,-4063.0,43443.0,1575000.0
623,100713.0,-12893.0,-290.0,-4688.0,32125.5,755190.0
624,100714.0,-21818.0,365243.0,-12710.0,21892.5,548770.5
625,100715.0,-19139.0,-10098.0,-277.0,13549.5,337500.0
626,100716.0,-11981.0,-2419.0,-5181.0,60259.5,761067.0
627,100717.0,-10800.0,-908.0,-4300.0,13833.0,284400.0
628,100718.0,-16297.0,-7481.0,-3500.0,26325.0,360000.0
629,100719.0,-12309.0,-1053.0,-146.0,59094.0,746280.0
630,100720.0,-8993.0,-152.0,-1786.0,14305.5,135000.0
631,100721.0,-19605.0,365243.0,-6693.0,25393.5,868500.0
632,100722.0,-16194.0,-1321.0,-8752.0,26640.0,545040.0
633,100723.0,-14239.0,-1387.0,-1748.0,18103.5,227520.0
634,100724.0,-14809.0,-1071.0,-8813.0,16506.0,312768.0
635,100725.0,-11487.0,-997.0,-4939.0,51948.0,1223010.0
636,100726.0,-10231.0,-747.0,-487.0,17271.0,450000.0
637,100727.0,-16914.0,-1386.0,-6802.0,10345.5,284400.0
638,100728.0,-17853.0,-3606.0,-6448.0,16366.5,555273.0
639,100730.0,-16938.0,-1744.0,-3240.0,62019.0,1971072.0
640,100731.0,-13830.0,-1123.0,-3446.0,13500.0,270000.0
641,100732.0,-10230.0,-146.0,-193.0,22018.5,450000.0
642,100733.0,-14351.0,-4551.0,-3591.0,20979.0,450000.0
643,100734.0,-13879.0,-2930.0,-3439.0,51750.0,1218375.0
644,100735.0,-14569.0,-7807.0,-2575.0,25636.5,720000.0
645,100736.0,-20629.0,-3291.0,-7402.0,34839.0,1080000.0
646,100737.0,-24181.0,365243.0,-8064.0,17208.0,247275.0
647,100738.0,-10939.0,-1849.0,-1052.0,9000.0,180000.0
648,100739.0,-10643.0,-219.0,-440.0,16875.0,337500.0
649,100741.0,-8685.0,-382.0,-7099.0,19134.0,284400.0
650,100742.0,-20206.0,365243.0,-14116.0,17352.0,390960.0
651,100743.0,-19989.0,-5858.0,-10339.0,5166.0,47970.0
652,100746.0,-17806.0,365243.0,-3435.0,24750.0,495000.0
653,100748.0,-16540.0,-337.0,-6043.0,14778.0,270000.0
654,100749.0,-17016.0,-261.0,-1127.0,19998.0,679500.0
655,100750.0,-13432.0,-1369.0,-7281.0,19993.5,472500.0
656,100755.0,-10598.0,-1023.0,-5012.0,7420.5,107820.0
657,100756.0,-19361.0,-3266.0,-10867.0,25506.0,247675.5
658,100757.0,-18355.0,-1954.0,-6595.0,21906.0,675000.0
659,100758.0,-13419.0,-1337.0,-4798.0,17019.0,448056.0
660,100759.0,-16290.0,-4752.0,-8870.0,50121.0,938304.0
661,100761.0,-11518.0,-215.0,-4940.0,14778.0,225000.0
662,100764.0,-10630.0,-1335.0,-10599.0,9000.0,180000.0
663,100766.0,-14385.0,-415.0,-3312.0,9621.0,157050.0
664,100767.0,-13962.0,-1574.0,-733.0,31464.0,808650.0
665,100768.0,-20438.0,-2271.0,-10241.0,10606.5,277969.5
666,100769.0,-13877.0,-2008.0,-4878.0,58243.5,805500.0
667,100771.0,-17087.0,-5171.0,-1166.0,68643.0,1971072.0
668,100773.0,-23049.0,365243.0,-4452.0,26226.0,254700.0
669,100774.0,-19164.0,-1220.0,-1307.0,22437.0,675000.0
670,100775.0,-8384.0,-666.0,-6274.0,22558.5,351000.0
671,100776.0,-12405.0,-749.0,-6366.0,52857.0,1096020.0
672,100778.0,-18323.0,-2711.0,-586.0,51543.0,1006920.0
673,100779.0,-20681.0,-13878.0,-10061.0,46557.0,1125000.0
674,100780.0,-10565.0,-1244.0,-5449.0,30834.0,679500.0
675,100781.0,-20204.0,-2402.0,-9586.0,42826.5,1327648.5
676,100782.0,-15573.0,-1760.0,-8302.0,29866.5,1017000.0
677,100783.0,-9543.0,-1327.0,-4287.0,9000.0,180000.0
678,100784.0,-22181.0,365243.0,-14266.0,74191.5,1885500.0
679,100785.0,-21306.0,365243.0,-2144.0,18085.5,293535.0
680,100786.0,-16625.0,-1890.0,-6371.0,11839.5,265851.0
681,100787.0,-16590.0,-2351.0,-183.0,28507.5,675000.0
682,100788.0,-10114.0,-996.0,-4888.0,47254.5,450000.0
683,100789.0,-16329.0,-1048.0,-1187.0,24786.0,813195.0
684,100790.0,-9365.0,-1172.0,-1451.0,27387.0,339948.0
685,100793.0,-13037.0,-706.0,-2921.0,26217.0,808650.0
686,100794.0,-21351.0,365243.0,-11095.0,18400.5,431280.0
687,100795.0,-13778.0,-786.0,-6325.0,31194.0,963000.0
688,100796.0,-19311.0,-514.0,-6886.0,32778.0,413235.0
689,100798.0,-16658.0,-409.0,-4717.0,31761.0,454500.0
690,100799.0,-21411.0,-3997.0,-4434.0,39159.0,886090.5
691,100800.0,-21314.0,365243.0,-2486.0,23215.5,698517.0
692,100801.0,-9528.0,-183.0,-4391.0,26568.0,223884.0
693,100802.0,-19169.0,-4275.0,-8207.0,18949.5,499261.5
694,100803.0,-11847.0,-1035.0,-1561.0,32818.5,679500.0
695,100804.0,-12200.0,-733.0,-179.0,32341.5,407727.0
696,100805.0,-11809.0,-1901.0,-5293.0,28962.0,1098000.0
697,100806.0,-18178.0,-744.0,-2278.0,26086.5,654498.0
698,100807.0,-14014.0,-1629.0,-7148.0,32602.5,675000.0
699,100808.0,-9904.0,-1116.0,-737.0,31261.5,640080.0
700,100809.0,-18711.0,-1497.0,-9492.0,10201.5,95940.0
701,100810.0,-12643.0,-770.0,-83.0,45000.0,900000.0
702,100811.0,-20220.0,-296.0,-6628.0,43645.5,1649646.0
703,100812.0,-13706.0,-1405.0,-5867.0,28287.0,274779.0
704,100813.0,-15069.0,-1302.0,-6538.0,21865.5,635962.5
705,100814.0,-21704.0,-4110.0,-9701.0,27679.5,942300.0
706,100815.0,-22725.0,365243.0,-8534.0,12694.5,225000.0
707,100816.0,-22562.0,365243.0,-9173.0,4950.0,88884.0
708,100817.0,-19335.0,-419.0,-10052.0,9733.5,364032.0
709,100818.0,-11763.0,-1331.0,-4835.0,46084.5,900000.0
710,100819.0,-20895.0,365243.0,-14964.0,44581.5,1520253.0
711,100820.0,-18007.0,-748.0,-7464.0,26217.0,808650.0
712,100821.0,-21579.0,-926.0,-7641.0,40387.5,1468719.0
713,100822.0,-11653.0,-439.0,-2223.0,48870.0,616923.0
714,100824.0,-16219.0,-1017.0,-2408.0,13500.0,270000.0
715,100825.0,-21435.0,365243.0,-2966.0,26779.5,500211.0
716,100827.0,-8759.0,-948.0,-3177.0,17775.0,225000.0
717,100828.0,-10662.0,-1799.0,-2202.0,47880.0,450000.0
718,100829.0,-21082.0,365243.0,-5685.0,14697.0,253737.0
719,100831.0,-10237.0,-1563.0,-318.0,33376.5,497520.0
720,100832.0,-14966.0,-7042.0,-7409.0,7285.5,131922.0
721,100833.0,-14804.0,-145.0,-6463.0,20448.0,723996.0
722,100834.0,-16133.0,-146.0,-722.0,38938.5,485640.0
723,100835.0,-19594.0,-1725.0,-10155.0,20686.5,267102.0
724,100837.0,-10072.0,-381.0,-519.0,6750.0,135000.0
725,100838.0,-16053.0,-1836.0,-1420.0,12447.0,229500.0
726,100839.0,-16532.0,-1815.0,-101.0,29353.5,824823.0
727,100840.0,-14655.0,-239.0,-4822.0,30442.5,450000.0
728,100841.0,-8675.0,-697.0,-4978.0,31086.0,835380.0
729,100842.0,-11667.0,-5076.0,-1870.0,46206.0,1087474.5
730,100843.0,-19235.0,-438.0,-11367.0,31522.5,1078200.0
731,100844.0,-11395.0,-2834.0,-5534.0,34749.0,942300.0
732,100845.0,-10140.0,-313.0,-1257.0,21253.5,439074.0
733,100846.0,-23491.0,365243.0,-1209.0,29506.5,888840.0
734,100847.0,-12757.0,-3532.0,-6633.0,9351.0,90000.0
735,100848.0,-14816.0,-2079.0,-8895.0,34110.0,531706.5
736,100849.0,-21264.0,-5217.0,-12490.0,30078.0,755190.0
737,100850.0,-13978.0,365243.0,-4944.0,17865.0,585000.0
738,100851.0,-17796.0,-1221.0,-5839.0,9000.0,180000.0
739,100852.0,-19794.0,-2260.0,-7567.0,63549.0,1190340.0
740,100853.0,-13176.0,-1725.0,-358.0,16825.5,276277.5
741,100854.0,-12418.0,-677.0,-661.0,38938.5,485640.0
742,100855.0,-16951.0,-2435.0,-2057.0,39330.0,770292.0
743,100856.0,-16862.0,-4356.0,-5452.0,19233.0,364896.0
744,100857.0,-23630.0,365243.0,-11244.0,15084.0,153504.0
745,100858.0,-14907.0,-95.0,-2699.0,58333.5,1467612.0
746,100859.0,-14004.0,-2402.0,-7999.0,44140.5,1225224.0
747,100860.0,-10241.0,-732.0,-2739.0,56362.5,711747.0
748,100861.0,-14206.0,-5632.0,-185.0,72477.0,2085120.0
749,100862.0,-11485.0,-2140.0,-196.0,51120.0,957033.0
750,100863.0,-23511.0,365243.0,-12935.0,14296.5,253737.0
751,100864.0,-9132.0,-126.0,-183.0,27724.5,573628.5
752,100865.0,-13525.0,-5070.0,-3336.0,24435.0,573628.5
753,100866.0,-15453.0,-1357.0,-112.0,31576.5,398016.0
754,100867.0,-24645.0,365243.0,-1182.0,23494.5,239850.0
755,100868.0,-19129.0,-2919.0,-314.0,27324.0,450000.0
756,100869.0,-16645.0,-300.0,-244.0,14994.0,242950.5
757,100870.0,-18840.0,-9569.0,-10966.0,11506.5,203760.0
758,100871.0,-7865.0,-300.0,-69.0,16623.0,405000.0
759,100873.0,-19776.0,-1236.0,-9513.0,43659.0,1030500.0
760,100874.0,-21642.0,-98.0,-128.0,59845.5,582768.0
761,100875.0,-10303.0,-1062.0,-2231.0,26838.0,260640.0
762,100876.0,-13465.0,-380.0,-72.0,23845.5,317178.0
763,100877.0,-16989.0,-665.0,-1715.0,11619.0,238896.0
764,100878.0,-16851.0,-1310.0,-675.0,35523.0,835380.0
765,100879.0,-18740.0,-1369.0,-8719.0,47650.5,1323000.0
766,100880.0,-22637.0,365243.0,-7608.0,14872.5,143910.0
767,100881.0,-7705.0,-350.0,-6738.0,9000.0,180000.0
768,100882.0,-14661.0,-413.0,-582.0,39060.0,765000.0
769,100883.0,-9106.0,-1031.0,-9064.0,11718.0,117162.0
770,100884.0,-10960.0,-1091.0,-5206.0,21420.0,327024.0
771,100885.0,-12106.0,-3635.0,-5316.0,20164.5,557770.5
772,100886.0,-15217.0,-6607.0,-3532.0,29682.0,697500.0
773,100887.0,-24680.0,365243.0,-8365.0,9193.5,157914.0
774,100888.0,-18874.0,-12166.0,-6758.0,26446.5,900000.0
775,100889.0,-12385.0,-5557.0,-2320.0,42750.0,855000.0
776,100890.0,-20108.0,-4695.0,-10304.0,22090.5,553806.0
777,100891.0,-21817.0,365243.0,-6288.0,20281.5,203760.0
778,100892.0,-18284.0,365243.0,-5406.0,29515.5,312682.5
779,100893.0,-16419.0,-3300.0,-6874.0,68490.0,701730.0
780,100894.0,-11916.0,-2716.0,-2379.0,42318.0,1442952.0
781,100895.0,-16054.0,-8026.0,-2992.0,35964.0,675000.0
782,100896.0,-13913.0,-1252.0,-3481.0,44352.0,1006920.0
783,100897.0,-8087.0,-473.0,-1722.0,40221.0,550980.0
784,100898.0,-22478.0,365243.0,-7260.0,30568.5,497520.0
785,100899.0,-14164.0,-750.0,-7884.0,7195.5,225000.0
786,100900.0,-17254.0,-796.0,-10541.0,8037.0,103855.5
787,100901.0,-15463.0,-687.0,-2238.0,7582.5,76500.0
788,100902.0,-21838.0,365243.0,-12041.0,32764.5,770292.0
789,100903.0,-17432.0,-3797.0,-4570.0,22023.0,574785.0
790,100904.0,-17876.0,-344.0,-10499.0,19575.0,348264.0
791,100905.0,-13291.0,-143.0,-4624.0,9000.0,180000.0
792,100906.0,-15113.0,-1076.0,-9240.0,23931.0,814041.0
793,100907.0,-16309.0,-3725.0,-1132.0,23989.5,490536.0
794,100908.0,-17523.0,-2207.0,-5836.0,28215.0,781920.0
795,100909.0,-20193.0,365243.0,-3347.0,26086.5,229500.0
796,100911.0,-8604.0,-594.0,-4883.0,13500.0,270000.0
797,100912.0,-10582.0,-2136.0,-2766.0,16276.5,254700.0
798,100914.0,-21910.0,-4800.0,-216.0,26446.5,900000.0
799,100915.0,-10548.0,-215.0,-20.0,18513.0,284400.0
800,100916.0,-9927.0,-1492.0,-9927.0,19746.0,403330.5
801,100917.0,-15317.0,-2258.0,-3165.0,30280.5,760225.5
802,100919.0,-23039.0,365243.0,-3919.0,16101.0,229500.0
